x_m,y_m,z_m,U,V,W
0.0531588337,0.0,0.0705311656,-0.012238183,-0.201395138,0.12182143
0.0531588337,0.0,0.0720957824,-0.010659279,-0.18660155,0.122990004
0.0531588337,0.0,0.0736603992,-0.008243447,-0.181342456,0.123661203
0.0531588337,0.0,0.0752250159,-0.00418735,-0.184730885,0.123142886
0.0531588337,0.0,0.0767896327,-0.001429678,-0.181236037,0.125096536
0.0531588337,0.0,0.0783542494,6.42e-05,-0.163279638,0.12573943
0.0531588337,0.0,0.0799188662,0.002716148,-0.148376294,0.126281908
0.0531588337,0.0,0.0814834829,0.007241887,-0.141513026,0.12539901
0.0531588337,0.0,0.0830480997,0.013544961,-0.136318261,0.122786823
0.0531588337,0.0,0.0846127164,0.023007266,-0.135843473,0.118781487
0.0531588337,0.0,0.0861773332,0.033415701,-0.138917138,0.114473891
0.0531588337,0.0,0.0877419499,0.046810977,-0.134846414,0.109007298
0.0531588337,0.0,0.0893065667,0.067566077,-0.135824793,0.103829497
0.0531588337,0.0,0.0908711835,0.096383306,-0.151881455,0.097365868
0.0531588337,0.0,0.0924358002,0.138611991,-0.186923226,0.089417486
0.0531588337,0.0,0.094000417,0.202956748,-0.265004564,0.079759024
0.0531588337,0.0,0.0955650337,0.282992108,-0.332487284,0.070705154
0.0531588337,0.0,0.0971296505,0.362777475,-0.330125666,0.060398993
0.0531588337,0.0,0.0986942672,0.438170821,-0.311694305,0.048818908
0.0531588337,0.0,0.100258884,0.514206287,-0.359436387,0.039813506
0.0531588337,0.0,0.1018235007,0.567610993,-0.405746307,0.032575156
0.0531588337,0.0,0.1033881175,0.583617088,-0.419331532,0.024785291
0.0531588337,0.0,0.1049527342,0.556777535,-0.390270314,0.014001211
0.0531588337,0.0,0.106517351,0.493400338,-0.335199128,0.000840521
0.0531588337,0.0,0.1080819677,0.417172977,-0.322203477,-0.010763401
0.0531588337,0.0,0.1096465845,0.338818411,-0.351859584,-0.02210377
0.0531588337,0.0,0.1112112013,0.259906174,-0.336358441,-0.036114528
0.0531588337,0.0,0.112775818,0.185448184,-0.259586491,-0.054100699
0.0531588337,0.0,0.1143404348,0.127008412,-0.189217589,-0.071650696
0.0531588337,0.0,0.1159050515,0.086305614,-0.149489437,-0.085218594
0.0531588337,0.0,0.1174696683,0.059203431,-0.129690243,-0.094858391
0.0531588337,0.0,0.119034285,0.039207261,-0.116433425,-0.103818195
0.0531588337,0.0,0.1205989018,0.025377714,-0.113264081,-0.109244668
0.0531588337,0.0,0.1221635185,0.015948902,-0.116655421,-0.111284079
0.0531588337,0.0,0.1237281353,0.008658874,-0.120668135,-0.11395759
0.0531588337,0.0,0.125292752,0.00096203,-0.118329737,-0.116722889
0.0531588337,0.0,0.1268573688,-0.005288068,-0.116043188,-0.117729352
0.0531588337,0.0,0.1284219856,-0.008660651,-0.126418008,-0.116673642
0.0531588337,0.0,0.1299866023,-0.011186109,-0.132835197,-0.115480084
0.0531588337,0.0,0.1315512191,-0.014033404,-0.133302155,-0.113537807
0.0531588337,0.0,0.1331158358,-0.017564907,-0.137798618,-0.110007694
0.0531588337,0.0,0.1346804526,-0.02061886,-0.139854629,-0.107638334
0.0531588337,0.0,0.1362450693,-0.023037623,-0.140969085,-0.105225611
0.0531588337,0.0,0.1378096861,-0.025871581,-0.140375288,-0.102848358
0.0531588337,0.0,0.1393743028,-0.029006335,-0.139467849,-0.100000263
0.0531588337,0.0,0.1409389196,-0.031242084,-0.141529761,-0.096086628
0.0531588337,0.0,0.1425035363,-0.032452788,-0.145031505,-0.093100955
0.0531588337,0.0,0.1440681531,-0.034292308,-0.143646242,-0.089473708
0.0531588337,0.0,0.1456327699,-0.036909972,-0.138822519,-0.08430883
0.0531588337,0.0,0.1471973866,-0.037759828,-0.140621136,-0.079604014
0.0531588337,0.0,0.1487620034,-0.038383662,-0.142740211,-0.075911972
0.0531588337,0.0,0.1503266201,-0.040659649,-0.136752699,-0.072009971
0.0531588337,0.0,0.1518912369,-0.042283271,-0.133169749,-0.068246252
0.0531588337,0.0,0.1534558536,-0.043974804,-0.131619645,-0.064778922
0.0531588337,0.0,0.1550204704,-0.043685549,-0.13492327,-0.060020047
0.0531588337,0.0,0.1565850871,-0.043579708,-0.131949926,-0.058327165
0.0531588337,0.0,0.1581497039,-0.044568095,-0.126926961,-0.055279286
0.0531588337,0.0,0.1597143206,-0.045089675,-0.121153908,-0.051889947
0.0531588337,0.0,0.1612789374,-0.04462792,-0.117941723,-0.04764129
0.0531588337,0.0,0.1628435542,-0.043817652,-0.116052647,-0.044518801
0.0531588337,0.0,0.1644081709,-0.043533043,-0.113295304,-0.042801793
0.0531588337,0.0,0.1659727877,-0.043171997,-0.110921286,-0.040859326
0.0531588337,0.0,0.1675374044,-0.042841463,-0.107707234,-0.037593279
0.0531588337,0.0,0.1691020212,-0.043115178,-0.101621979,-0.034552352
0.0531588337,0.0,0.1706666379,-0.042515639,-0.095781323,-0.032770836
0.0531588337,0.0,0.1722312547,-0.041792365,-0.090796857,-0.031049388
0.0531588337,0.0,0.1737958714,-0.042572178,-0.08277842,-0.028064586
0.0531588337,0.0,0.1753604882,-0.042315554,-0.076187588,-0.024519018
0.0531588337,0.0,0.1769251049,-0.039675947,-0.077113683,-0.024812121
0.0531588337,0.0,0.1784897217,-0.037639581,-0.07611607,-0.022881485
0.0531588337,0.0,0.1800543385,-0.036919087,-0.072475861,-0.018263423
0.0531588337,0.0,0.1816189552,-0.036864023,-0.066017717,-0.017296934
0.0531588337,0.0,0.183183572,-0.036600953,-0.062790767,-0.016779234
0.0531588337,0.0,0.1847481887,-0.036035766,-0.060916041,-0.014493618
0.0531588337,0.0,0.1863128055,-0.034996561,-0.060270901,-0.01241241
0.0531588337,0.0,0.1878774222,-0.034424671,-0.059357733,-0.010776856
0.0531588337,0.0,0.189442039,-0.036724459,-0.045931052,-0.011177395
0.0531588337,0.0,0.1910066557,-0.038428603,-0.027777299,-0.011740434
0.0531588337,0.0,0.1925712725,-0.036971873,-0.025783423,-0.007566927
0.0531588337,0.0,0.1941358892,-0.035465766,-0.030066098,-0.006163902
0.0531588337,0.0,0.195700506,-0.034409111,-0.030164017,-0.006649424
0.0531588337,0.0,0.1972651228,-0.032562243,-0.033700005,-0.004412575
0.0531588337,0.0,0.1988297395,-0.031896096,-0.036356798,-0.000387965
0.0531588337,0.0,0.2003943563,-0.03223304,-0.032761401,-0.000769538
0.0547185445,0.0,0.0251572798,-0.033581443,0.01018556,0.019295138
0.0547185445,0.0,0.0267218965,-0.034282296,0.008042841,0.022645615
0.0547185445,0.0,0.0282865133,-0.035220661,0.002975539,0.025536626
0.0547185445,0.0,0.02985113,-0.035983525,-0.0089134,0.028700472
0.0547185445,0.0,0.0314157468,-0.036150959,-0.02090922,0.031132834
0.0547185445,0.0,0.0329803635,-0.036554961,-0.02856553,0.033256587
0.0547185445,0.0,0.0345449803,-0.036846248,-0.038226406,0.037399146
0.0547185445,0.0,0.036109597,-0.036965724,-0.05180916,0.042817575
0.0547185445,0.0,0.0376742138,-0.037682275,-0.060704746,0.045794142
0.0547185445,0.0,0.0392388306,-0.038395774,-0.068435475,0.048775948
0.0547185445,0.0,0.0408034473,-0.03810054,-0.082239374,0.052952877
0.0547185445,0.0,0.0423680641,-0.0383984,-0.087823094,0.056176759
0.0547185445,0.0,0.0439326808,-0.039276347,-0.089166513,0.058499261
0.0547185445,0.0,0.0454972976,-0.039149049,-0.102384508,0.063073782
0.0547185445,0.0,0.0470619143,-0.03868353,-0.116332052,0.068026313
0.0547185445,0.0,0.0486265311,-0.038420402,-0.124358493,0.071900333
0.0547185445,0.0,0.0501911478,-0.037667134,-0.13123296,0.07566625
0.0547185445,0.0,0.0517557646,-0.03562248,-0.14409278,0.080065381
0.0547185445,0.0,0.0533203813,-0.03374739,-0.159607004,0.084757978
0.0547185445,0.0,0.0548849981,-0.032140109,-0.171902202,0.089797425
0.0547185445,0.0,0.0564496149,-0.030564376,-0.182229633,0.094129617
0.0547185445,0.0,0.0580142316,-0.029667429,-0.188632649,0.096813188
0.0547185445,0.0,0.0595788484,-0.027893362,-0.196926798,0.099586657
0.0547185445,0.0,0.0611434651,-0.025618884,-0.205170917,0.103692045
0.0547185445,0.0,0.0627080819,-0.023353746,-0.209699204,0.107063209
0.0547185445,0.0,0.0642726986,-0.021379883,-0.209861426,0.108802037
0.0547185445,0.0,0.0658373154,-0.018558214,-0.214217257,0.111565785
0.0547185445,0.0,0.0674019321,-0.014790283,-0.224136222,0.114074804
0.0547185445,0.0,0.0689665489,-0.012949471,-0.223028774,0.11700537
0.0547185445,0.0,0.0705311656,-0.011948986,-0.207472002,0.118274234
0.0547185445,0.0,0.0720957824,-0.009943432,-0.194864191,0.11901809
0.0547185445,0.0,0.0736603992,-0.007200864,-0.18882309,0.118720211
0.0547185445,0.0,0.0752250159,-0.003934491,-0.185261461,0.118085803
0.0547185445,0.0,0.0767896327,-0.001685306,-0.177987892,0.120147263
0.0547185445,0.0,0.0783542494,0.001206043,-0.165445121,0.121295607
0.0547185445,0.0,0.0799188662,0.004812854,-0.149830521,0.121621183
0.0547185445,0.0,0.0814834829,0.009164839,-0.142139628,0.119857933
0.0547185445,0.0,0.0830480997,0.017011754,-0.142212024,0.116704328
0.0547185445,0.0,0.0846127164,0.027994905,-0.144030744,0.113093673
0.0547185445,0.0,0.0861773332,0.037243341,-0.139723915,0.10937418
0.0547185445,0.0,0.0877419499,0.050024091,-0.13188884,0.103130333
0.0547185445,0.0,0.0893065667,0.071593984,-0.13155118,0.097694338
0.0547185445,0.0,0.0908711835,0.10171334,-0.145774143,0.091218515
0.0547185445,0.0,0.0924358002,0.145151875,-0.181847313,0.083198306
0.0547185445,0.0,0.094000417,0.211122887,-0.262196709,0.073334646
0.0547185445,0.0,0.0955650337,0.289491531,-0.319357629,0.063944548
0.0547185445,0.0,0.0971296505,0.365178225,-0.304293613,0.053985268
0.0547185445,0.0,0.0986942672,0.437176799,-0.285680384,0.043633878
0.0547185445,0.0,0.100258884,0.511178444,-0.340293501,0.036109067
0.0547185445,0.0,0.1018235007,0.562698077,-0.388608295,0.029830167
0.0547185445,0.0,0.1033881175,0.577198174,-0.399561395,0.022711008
0.0547185445,0.0,0.1049527342,0.551477728,-0.368765145,0.013566259
0.0547185445,0.0,0.106517351,0.492943661,-0.318410932,0.002701818
0.0547185445,0.0,0.1080819677,0.420452979,-0.292173449,-0.008454074
0.0547185445,0.0,0.1096465845,0.344201386,-0.322107118,-0.018246423
0.0547185445,0.0,0.1112112013,0.268792191,-0.328159639,-0.030377155
0.0547185445,0.0,0.112775818,0.196234459,-0.2628527,-0.047325513
0.0547185445,0.0,0.1143404348,0.136814481,-0.191693186,-0.063762261
0.0547185445,0.0,0.1159050515,0.093942388,-0.149768739,-0.077431801
0.0547185445,0.0,0.1174696683,0.065010915,-0.129807331,-0.087941399
0.0547185445,0.0,0.119034285,0.044976035,-0.119462343,-0.096837254
0.0547185445,0.0,0.1205989018,0.030519119,-0.117468485,-0.10264543
0.0547185445,0.0,0.1221635185,0.019602727,-0.119847351,-0.105557663
0.0547185445,0.0,0.1237281353,0.012047909,-0.124334775,-0.108610442
0.0547185445,0.0,0.125292752,0.003814555,-0.123110879,-0.111459849
0.0547185445,0.0,0.1268573688,-0.004554623,-0.115587595,-0.1122938
0.0547185445,0.0,0.1284219856,-0.009013174,-0.123682034,-0.111676443
0.0547185445,0.0,0.1299866023,-0.011488072,-0.131553988,-0.110946103
0.0547185445,0.0,0.1315512191,-0.013742035,-0.136117793,-0.109692203
0.0547185445,0.0,0.1331158358,-0.017661375,-0.141048899,-0.106088255
0.0547185445,0.0,0.1346804526,-0.021927892,-0.139701186,-0.103317863
0.0547185445,0.0,0.1362450693,-0.025445665,-0.137903233,-0.101135827
0.0547185445,0.0,0.1378096861,-0.028241626,-0.138030689,-0.098988834
0.0547185445,0.0,0.1393743028,-0.030852781,-0.138603718,-0.09606363
0.0547185445,0.0,0.1409389196,-0.033125543,-0.141085864,-0.091647393
0.0547185445,0.0,0.1425035363,-0.034379362,-0.144948148,-0.088350372
0.0547185445,0.0,0.1440681531,-0.036444738,-0.142394714,-0.085149306
0.0547185445,0.0,0.1456327699,-0.038621859,-0.1387698,-0.07995515
0.0547185445,0.0,0.1471973866,-0.040290777,-0.139499151,-0.075146454
0.0547185445,0.0,0.1487620034,-0.041649452,-0.140092537,-0.071281805
0.0547185445,0.0,0.1503266201,-0.043283086,-0.134523852,-0.067253638
0.0547185445,0.0,0.1518912369,-0.044335372,-0.130761494,-0.063907377
0.0547185445,0.0,0.1534558536,-0.044921561,-0.131623093,-0.060164423
0.0547185445,0.0,0.1550204704,-0.043961973,-0.137613635,-0.055375767
0.0547185445,0.0,0.1565850871,-0.044820476,-0.132987549,-0.053801725
0.0547185445,0.0,0.1581497039,-0.046557176,-0.125719184,-0.050364823
0.0547185445,0.0,0.1597143206,-0.045705573,-0.123965203,-0.047225762
0.0547185445,0.0,0.1612789374,-0.044923593,-0.122228772,-0.043543198
0.0547185445,0.0,0.1628435542,-0.045113595,-0.117563476,-0.040169775
0.0547185445,0.0,0.1644081709,-0.044939276,-0.113676359,-0.038336855
0.0547185445,0.0,0.1659727877,-0.044660476,-0.110638211,-0.036837129
0.0547185445,0.0,0.1675374044,-0.044604258,-0.106611269,-0.034024636
0.0547185445,0.0,0.1691020212,-0.044391056,-0.101310323,-0.031109278
0.0547185445,0.0,0.1706666379,-0.043003725,-0.097962291,-0.02877694
0.0547185445,0.0,0.1722312547,-0.042117992,-0.092171451,-0.027862068
0.0547185445,0.0,0.1737958714,-0.043027657,-0.080927448,-0.025708975
0.0547185445,0.0,0.1753604882,-0.043239339,-0.072617561,-0.022358278
0.0547185445,0.0,0.1769251049,-0.041039837,-0.071830341,-0.022689651
0.0547185445,0.0,0.1784897217,-0.0386612,-0.07287615,-0.020890174
0.0547185445,0.0,0.1800543385,-0.038489274,-0.068797873,-0.01721749
0.0547185445,0.0,0.1816189552,-0.038792519,-0.063726067,-0.015598025
0.0547185445,0.0,0.183183572,-0.037630687,-0.063233438,-0.014591379
0.0547185445,0.0,0.1847481887,-0.036834468,-0.060001627,-0.012863099
0.0547185445,0.0,0.1863128055,-0.036585445,-0.056029338,-0.011004665
0.0547185445,0.0,0.1878774222,-0.035932795,-0.055784498,-0.008917551
0.0547185445,0.0,0.189442039,-0.03692664,-0.046430646,-0.008409653
0.0547185445,0.0,0.1910066557,-0.038935777,-0.027679241,-0.008299485
0.0547185445,0.0,0.1925712725,-0.03779376,-0.028502449,-0.004626562
0.0547185445,0.0,0.1941358892,-0.036509442,-0.032257911,-0.005308644
0.0547185445,0.0,0.195700506,-0.036637626,-0.027363352,-0.005535652
0.0547185445,0.0,0.1972651228,-0.035856738,-0.025127903,-0.004133676
0.0547185445,0.0,0.1988297395,-0.033837659,-0.031396421,-0.000688455
0.0547185445,0.0,0.2003943563,-0.032331406,-0.034727814,0.001113703
0.0562782554,0.0,0.0251572798,-0.034483242,0.00907262,0.017340462
0.0562782554,0.0,0.0267218965,-0.035193416,0.004222627,0.020962178
0.0562782554,0.0,0.0282865133,-0.036370665,0.001084718,0.023756385
0.0562782554,0.0,0.02985113,-0.036889904,-0.009363855,0.025695044
0.0562782554,0.0,0.0314157468,-0.036956364,-0.02201411,0.027629314
0.0562782554,0.0,0.0329803635,-0.037838515,-0.029974496,0.030143942
0.0562782554,0.0,0.0345449803,-0.038536639,-0.036113876,0.034763019
0.0562782554,0.0,0.036109597,-0.038960072,-0.043224321,0.039910656
0.0562782554,0.0,0.0376742138,-0.039352048,-0.056316458,0.043170004
0.0562782554,0.0,0.0392388306,-0.039402007,-0.072914799,0.045297914
0.0562782554,0.0,0.0408034473,-0.039003257,-0.087311831,0.047877774
0.0562782554,0.0,0.0423680641,-0.039614584,-0.089540631,0.051196876
0.0562782554,0.0,0.0439326808,-0.040535942,-0.088540424,0.054444781
0.0562782554,0.0,0.0454972976,-0.039830719,-0.105342461,0.05880618
0.0562782554,0.0,0.0470619143,-0.039586038,-0.119493495,0.064319366
0.0562782554,0.0,0.0486265311,-0.039794597,-0.126518827,0.068565548
0.0562782554,0.0,0.0501911478,-0.039878207,-0.135148303,0.07193328
0.0562782554,0.0,0.0517557646,-0.03849341,-0.148556248,0.075591758
0.0562782554,0.0,0.0533203813,-0.035826803,-0.163171638,0.079864185
0.0562782554,0.0,0.0548849981,-0.033218084,-0.177810928,0.084684641
0.0562782554,0.0,0.0564496149,-0.031710415,-0.186919082,0.089237706
0.0562782554,0.0,0.0580142316,-0.03155606,-0.186396178,0.092507261
0.0562782554,0.0,0.0595788484,-0.030361739,-0.191864013,0.094786296
0.0562782554,0.0,0.0611434651,-0.026996371,-0.210841055,0.098783968
0.0562782554,0.0,0.0627080819,-0.02381324,-0.214276098,0.101620975
0.0562782554,0.0,0.0642726986,-0.021357779,-0.216376287,0.104172107
0.0562782554,0.0,0.0658373154,-0.019479384,-0.215852418,0.106526694
0.0562782554,0.0,0.0674019321,-0.016167243,-0.223173771,0.109788206
0.0562782554,0.0,0.0689665489,-0.013355843,-0.225834194,0.112154616
0.0562782554,0.0,0.0705311656,-0.011467413,-0.216080709,0.113093325
0.0562782554,0.0,0.0720957824,-0.009754624,-0.199744666,0.11411381
0.0562782554,0.0,0.0736603992,-0.007653828,-0.186963703,0.114194019
0.0562782554,0.0,0.0752250159,-0.004594584,-0.182296745,0.114368706
0.0562782554,0.0,0.0767896327,-0.001311725,-0.179175629,0.116063711
0.0562782554,0.0,0.0783542494,0.003607673,-0.174354864,0.115999865
0.0562782554,0.0,0.0799188662,0.008356952,-0.161397222,0.115550052
0.0562782554,0.0,0.0814834829,0.012449394,-0.14945505,0.114169305
0.0562782554,0.0,0.0830480997,0.020251236,-0.147624356,0.111310961
0.0562782554,0.0,0.0846127164,0.031300841,-0.148123312,0.107587466
0.0562782554,0.0,0.0861773332,0.04004487,-0.138721209,0.104135831
0.0562782554,0.0,0.0877419499,0.052771516,-0.126243946,0.097461705
0.0562782554,0.0,0.0893065667,0.075091639,-0.12237857,0.091569239
0.0562782554,0.0,0.0908711835,0.106504519,-0.136380486,0.084732528
0.0562782554,0.0,0.0924358002,0.153612184,-0.183257314,0.077035585
0.0562782554,0.0,0.094000417,0.221104663,-0.267226594,0.068273671
0.0562782554,0.0,0.0955650337,0.296519473,-0.310272741,0.059041197
0.0562782554,0.0,0.0971296505,0.367745372,-0.283201339,0.048634881
0.0562782554,0.0,0.0986942672,0.435386565,-0.261529172,0.038659215
0.0562782554,0.0,0.100258884,0.505577381,-0.313168984,0.032118851
0.0562782554,0.0,0.1018235007,0.555594907,-0.365469548,0.02702708
0.0562782554,0.0,0.1033881175,0.568903203,-0.378110195,0.021516217
0.0562782554,0.0,0.1049527342,0.545038821,-0.348473037,0.014075591
0.0562782554,0.0,0.106517351,0.490997152,-0.299914467,0.004877094
0.0562782554,0.0,0.1080819677,0.422475853,-0.261799727,-0.006120805
0.0562782554,0.0,0.1096465845,0.349437576,-0.29591057,-0.015557013
0.0562782554,0.0,0.1112112013,0.277101018,-0.322379682,-0.024982772
0.0562782554,0.0,0.112775818,0.207735945,-0.274213064,-0.040132173
0.0562782554,0.0,0.1143404348,0.148289679,-0.203520524,-0.056243884
0.0562782554,0.0,0.1159050515,0.103384011,-0.157664734,-0.070503389
0.0562782554,0.0,0.1174696683,0.072061859,-0.134301872,-0.081102482
0.0562782554,0.0,0.119034285,0.050499867,-0.122248093,-0.089711806
0.0562782554,0.0,0.1205989018,0.035214267,-0.119599945,-0.09618256
0.0562782554,0.0,0.1221635185,0.022449805,-0.118058107,-0.10032863
0.0562782554,0.0,0.1237281353,0.013641169,-0.120768116,-0.103762922
0.0562782554,0.0,0.125292752,0.005877924,-0.124191921,-0.106087551
0.0562782554,0.0,0.1268573688,-0.002425456,-0.119096038,-0.106269521
0.0562782554,0.0,0.1284219856,-0.007580444,-0.125383382,-0.105794559
0.0562782554,0.0,0.1299866023,-0.011532649,-0.130409717,-0.106349841
0.0562782554,0.0,0.1315512191,-0.015028223,-0.133487312,-0.105415157
0.0562782554,0.0,0.1331158358,-0.019070471,-0.138257731,-0.101536115
0.0562782554,0.0,0.1346804526,-0.023527618,-0.136801954,-0.09818545
0.0562782554,0.0,0.1362450693,-0.026587919,-0.137679197,-0.096494999
0.0562782554,0.0,0.1378096861,-0.028759092,-0.140937529,-0.094255452
0.0562782554,0.0,0.1393743028,-0.03102044,-0.143077689,-0.091453741
0.0562782554,0.0,0.1409389196,-0.033332459,-0.145278381,-0.087267227
0.0562782554,0.0,0.1425035363,-0.035647127,-0.145846903,-0.083606851
0.0562782554,0.0,0.1440681531,-0.037409273,-0.144279535,-0.079924235
0.0562782554,0.0,0.1456327699,-0.039611235,-0.140480235,-0.075085368
0.0562782554,0.0,0.1471973866,-0.042299994,-0.136601232,-0.070790987
0.0562782554,0.0,0.1487620034,-0.044460467,-0.134839391,-0.06710225
0.0562782554,0.0,0.1503266201,-0.045606469,-0.132460683,-0.063203927
0.0562782554,0.0,0.1518912369,-0.04611598,-0.130828559,-0.059762675
0.0562782554,0.0,0.1534558536,-0.046307603,-0.13030125,-0.055943292
0.0562782554,0.0,0.1550204704,-0.045619614,-0.135042722,-0.051930589
0.0562782554,0.0,0.1565850871,-0.046420831,-0.131863477,-0.049559446
0.0562782554,0.0,0.1581497039,-0.047852016,-0.124991556,-0.046002871
0.0562782554,0.0,0.1597143206,-0.047881827,-0.121323406,-0.043192734
0.0562782554,0.0,0.1612789374,-0.047094071,-0.121075248,-0.039777601
0.0562782554,0.0,0.1628435542,-0.046371778,-0.118994878,-0.036005385
0.0562782554,0.0,0.1644081709,-0.046107514,-0.11375811,-0.034093955
0.0562782554,0.0,0.1659727877,-0.045839383,-0.109788728,-0.032644756
0.0562782554,0.0,0.1675374044,-0.045160722,-0.107858147,-0.029906343
0.0562782554,0.0,0.1691020212,-0.043625606,-0.105951372,-0.026691299
0.0562782554,0.0,0.1706666379,-0.04265733,-0.10103999,-0.024835892
0.0562782554,0.0,0.1722312547,-0.042160987,-0.095097905,-0.023811485
0.0562782554,0.0,0.1737958714,-0.042700041,-0.082995259,-0.02227142
0.0562782554,0.0,0.1753604882,-0.042587485,-0.074762489,-0.02028584
0.0562782554,0.0,0.1769251049,-0.041436618,-0.07016202,-0.020755432
0.0562782554,0.0,0.1784897217,-0.039970473,-0.069751806,-0.018514722
0.0562782554,0.0,0.1800543385,-0.039592151,-0.066763459,-0.015554954
0.0562782554,0.0,0.1816189552,-0.038969827,-0.064259984,-0.013107866
0.0562782554,0.0,0.183183572,-0.036889817,-0.065363969,-0.012094238
0.0562782554,0.0,0.1847481887,-0.036450333,-0.060964624,-0.011271629
0.0562782554,0.0,0.1863128055,-0.037496707,-0.053489408,-0.009624124
0.0562782554,0.0,0.1878774222,-0.037683992,-0.049854079,-0.007922512
0.0562782554,0.0,0.189442039,-0.037661112,-0.043840792,-0.006509537
0.0562782554,0.0,0.1910066557,-0.038461115,-0.032031988,-0.003838903
0.0562782554,0.0,0.1925712725,-0.038481444,-0.027531277,-0.002524515
0.0562782554,0.0,0.1941358892,-0.037838926,-0.027087067,-0.005466149
0.0562782554,0.0,0.195700506,-0.035993201,-0.029702151,-0.003263081
0.0562782554,0.0,0.1972651228,-0.034526527,-0.0277642,-0.001773451
0.0562782554,0.0,0.1988297395,-0.033479935,-0.028375046,-0.000593157
0.0562782554,0.0,0.2003943563,-0.031886799,-0.031918088,0.001193587
0.0578379662,0.0,0.0251572798,-0.035825427,0.01503247,0.015211742
0.0578379662,0.0,0.0267218965,-0.036280349,0.006893716,0.018070114
0.0578379662,0.0,0.0282865133,-0.036886827,-0.001918642,0.021453582
0.0578379662,0.0,0.02985113,-0.037363513,-0.010873497,0.02368805
0.0578379662,0.0,0.0314157468,-0.03772654,-0.019198294,0.024804481
0.0578379662,0.0,0.0329803635,-0.039053497,-0.027479621,0.027278291
0.0578379662,0.0,0.0345449803,-0.040008403,-0.034839535,0.031671765
0.0578379662,0.0,0.036109597,-0.040183224,-0.040874804,0.036086903
0.0578379662,0.0,0.0376742138,-0.040095691,-0.05748933,0.039515287
0.0578379662,0.0,0.0392388306,-0.040374807,-0.071439725,0.041114396
0.0578379662,0.0,0.0408034473,-0.041366073,-0.072909358,0.04450343
0.0578379662,0.0,0.0423680641,-0.041737503,-0.083103109,0.048303145
0.0578379662,0.0,0.0439326808,-0.042527652,-0.085404202,0.050596705
0.0578379662,0.0,0.0454972976,-0.041706841,-0.101446067,0.05493889
0.0578379662,0.0,0.0470619143,-0.041455828,-0.114196787,0.061055099
0.0578379662,0.0,0.0486265311,-0.041417092,-0.125853979,0.065065828
0.0578379662,0.0,0.0501911478,-0.041522198,-0.13849586,0.067743104
0.0578379662,0.0,0.0517557646,-0.040951687,-0.147699694,0.071066516
0.0578379662,0.0,0.0533203813,-0.038169373,-0.160233796,0.075443819
0.0578379662,0.0,0.0548849981,-0.034865693,-0.177633932,0.080049975
0.0578379662,0.0,0.0564496149,-0.033154578,-0.185851509,0.083775431
0.0578379662,0.0,0.0580142316,-0.032876729,-0.185549383,0.086807845
0.0578379662,0.0,0.0595788484,-0.03233626,-0.187660344,0.089972143
0.0578379662,0.0,0.0611434651,-0.028709907,-0.205194706,0.093397142
0.0578379662,0.0,0.0627080819,-0.024606286,-0.215488478,0.096412164
0.0578379662,0.0,0.0642726986,-0.021870467,-0.21929847,0.09947195
0.0578379662,0.0,0.0658373154,-0.019734973,-0.22277013,0.10135681
0.0578379662,0.0,0.0674019321,-0.017499508,-0.222941779,0.104740542
0.0578379662,0.0,0.0689665489,-0.014484115,-0.226247895,0.10639322
0.0578379662,0.0,0.0705311656,-0.011716078,-0.223096219,0.107235831
0.0578379662,0.0,0.0720957824,-0.010444647,-0.206318082,0.108861692
0.0578379662,0.0,0.0736603992,-0.00846989,-0.191240495,0.109885917
0.0578379662,0.0,0.0752250159,-0.004108681,-0.188664157,0.11086114
0.0578379662,0.0,0.0767896327,0.000347514,-0.187696313,0.112000168
0.0578379662,0.0,0.0783542494,0.005401439,-0.182199596,0.111053265
0.0578379662,0.0,0.0799188662,0.010708586,-0.169281544,0.109941246
0.0578379662,0.0,0.0814834829,0.015511089,-0.156621299,0.108958296
0.0578379662,0.0,0.0830480997,0.022309913,-0.147222074,0.106739919
0.0578379662,0.0,0.0846127164,0.032175475,-0.141222636,0.103158559
0.0578379662,0.0,0.0861773332,0.042868297,-0.134982806,0.099824169
0.0578379662,0.0,0.0877419499,0.057739149,-0.125875743,0.093166209
0.0578379662,0.0,0.0893065667,0.080921397,-0.120746549,0.086361979
0.0578379662,0.0,0.0908711835,0.113735769,-0.136257649,0.07910671
0.0578379662,0.0,0.0924358002,0.162666054,-0.189852622,0.07156575
0.0578379662,0.0,0.094000417,0.230369519,-0.273292718,0.063750106
0.0578379662,0.0,0.0955650337,0.303824029,-0.304706602,0.054727543
0.0578379662,0.0,0.0971296505,0.371489865,-0.270052292,0.044360244
0.0578379662,0.0,0.0986942672,0.43564888,-0.25041067,0.035027749
0.0578379662,0.0,0.100258884,0.500840005,-0.294960362,0.029175338
0.0578379662,0.0,0.1018235007,0.545500876,-0.334530658,0.024542011
0.0578379662,0.0,0.1033881175,0.558574697,-0.348926361,0.020438084
0.0578379662,0.0,0.1049527342,0.538065544,-0.325580439,0.014619158
0.0578379662,0.0,0.106517351,0.487729805,-0.277219996,0.006541241
0.0578379662,0.0,0.1080819677,0.422698561,-0.235913356,-0.003748823
0.0578379662,0.0,0.1096465845,0.354841114,-0.275699036,-0.012517563
0.0578379662,0.0,0.1112112013,0.285813091,-0.313921413,-0.020734047
0.0578379662,0.0,0.112775818,0.217183032,-0.278510909,-0.03411088
